                    0           0  0.54283578625185169     
                    0           1  0.54283578625185169     
                    0           2  0.54283578625185169     
                    0           3  0.54283578625185169     
                    0           4  0.54283578625185169     
                    0           5  0.54283578625185169     
                    0           6  0.54283578625185169     
                    0           7  0.54283578625185169     
                    0           8  0.54283578625185169     
                    0           9  0.54283578625185169     
                    0          10  0.54283578625185169     
                    0          11  0.54283578625185169     
                    0          12  0.54283578625185169     
                    0          13  0.54283578625185169     
                    0          14  0.54283578625185169     
                    0          15  0.54283578625185169     
                    0          16  0.54283578625185169     
                    0          17  0.54283578625185169     
                    0          18  0.54283578625185169     
                    0          19  0.54283578625185169     
                    0          20  0.54283578625185169     
                    0          21  0.54283578625185169     
                    0          22  0.54283578625185169     
                    0          23  0.54283578625185169     
                    0          24  0.54283578625185169     
                    0          25  0.54283578625185169     
                    0          26  0.54283578625185169     
                    0          27  0.54283578625185169     
                    0          28  0.54283578625185169     
                    0          29  0.54283578625185169     
                    0          30  0.54283578625185169     
                    0          31  0.54283578625185169     
                    0          32  0.54283578625185169     
                    0          33  0.54283578625185169     
                    0          34  0.54283578625185169     
                    0          35  0.54283578625185169     
                    0          36  0.54283578625185169     
                    0          37  0.54283578625185169     
                    0          38  0.54283578625185169     
                    0          39  0.54283578625185169     
                    0          40  0.54283578625185169     
                    0          41  0.54283578625185169     
                    0          42  0.54283578625185169     
                    0          43  0.54283578625185169     
                    0          44  0.54283578625185169     
                    0          45  0.54283578625185169     
                    0          46  0.54283578625185169     
                    0          47  0.54283578625185169     
                    0          48  0.54283578625185169     
                    0          49  0.54283578625185169     
                    0          50  0.54283578625185169     
                    0          51  0.54283578625185169     
                    0          52  0.54283578625185169     
                    0          53  0.54283578625185169     
                    0          54  0.54283578625185169     
                    0          55  0.54283578625185169     
                    0          56  0.54283578625185169     
                    0          57  0.54283578625185169     
                    0          58  0.54283578625185169     
                    0          59  0.54283578625185169     
                    0          60  0.54283578625185169     
                    0          61  0.54283578625185169     
                    0          62  0.54283578625185169     
                    0          63  0.54283578625185169     
                    0          64  0.54283578625185169     
                    0          65  0.54283578625185169     
                    0          66  0.54283578625185169     
                    0          67  0.54283578625185169     
                    0          68  0.54283578625185169     
                    0          69  0.54283578625185169     
                    0          70  0.54283578625185169     
                    0          71  0.54283578625185169     
