                    0           0   8.8846737552768243E-002  -9.7190829017604521E-002
                    0           1   8.8846737552768243E-002  0.90280917098239544     
                    0           2   8.8846737552768243E-002   1.9028091709823955     
                    0           3   8.8846737552768243E-002   2.9028091709823953     
                    0           4   8.8846737552768243E-002   3.9028091709823953     
                    0           5   8.8846737552768243E-002   4.9028091709823958     
                    0           6   8.8846737552768243E-002   5.9028091709823958     
                    0           7   8.8846737552768243E-002   6.9028091709823958     
                    0           8   8.8846737552768243E-002   7.9028091709823958     
                    0           9   8.8846737552768243E-002   8.9028091709823958     
                    0          10   8.8846737552768243E-002   9.9028091709823958     
                    0          11   8.8846737552768243E-002   10.902809170982396     
                    0          12   8.8846737552768243E-002   11.902809170982396     
                    0          13   8.8846737552768243E-002   12.902809170982396     
                    0          14   8.8846737552768243E-002   13.902809170982396     
                    0          15   8.8846737552768243E-002   14.902809170982396     
                    0          16   8.8846737552768243E-002   15.902809170982396     
                    0          17   8.8846737552768243E-002   16.902809170982394     
                    0          18   8.8846737552768243E-002   17.902809170982394     
                    0          19   8.8846737552768243E-002   18.902809170982394     
                    0          20   8.8846737552768243E-002   19.902809170982394     
                    0          21   8.8846737552768243E-002   20.902809170982394     
                    0          22   8.8846737552768243E-002   21.902809170982394     
                    0          23   8.8846737552768243E-002   22.902809170982394     
                    0          24   8.8846737552768243E-002   23.902809170982394     
                    0          25   8.8846737552768243E-002   24.902809170982394     
                    0          26   8.8846737552768243E-002   25.902809170982394     
                    0          27   8.8846737552768243E-002   26.902809170982394     
                    0          28   8.8846737552768243E-002   27.902809170982394     
                    0          29   8.8846737552768243E-002   28.902809170982394     
                    0          30   8.8846737552768243E-002   29.902809170982394     
                    0          31   8.8846737552768243E-002   30.902809170982394     
                    0          32   8.8846737552768243E-002   31.902809170982394     
                    0          33   8.8846737552768243E-002   32.902809170982394     
                    0          34   8.8846737552768243E-002   33.902809170982394     
                    0          35   8.8846737552768243E-002   34.902809170982394     
                    0          36   8.8846737552768243E-002   35.902809170982394     
                    0          37   8.8846737552768243E-002   36.902809170982394     
                    0          38   8.8846737552768243E-002   37.902809170982394     
                    0          39   8.8846737552768243E-002   38.902809170982394     
                    0          40   8.8846737552768243E-002   39.902809170982394     
                    0          41   8.8846737552768243E-002   40.902809170982394     
                    0          42   8.8846737552768243E-002   41.902809170982394     
                    0          43   8.8846737552768243E-002   42.902809170982394     
                    0          44   8.8846737552768243E-002   43.902809170982394     
                    0          45   8.8846737552768243E-002   44.902809170982394     
                    0          46   8.8846737552768243E-002   45.902809170982394     
                    0          47   8.8846737552768243E-002   46.902809170982394     
                    0          48   8.8846737552768243E-002   47.902809170982394     
                    0          49   8.8846737552768243E-002   48.902809170982394     
                    0          50   8.8846737552768243E-002   49.902809170982394     
                    0          51   8.8846737552768243E-002   50.902809170982394     
                    0          52   8.8846737552768243E-002   51.902809170982394     
                    0          53   8.8846737552768243E-002   52.902809170982394     
                    0          54   8.8846737552768243E-002   53.902809170982394     
                    0          55   8.8846737552768243E-002   54.902809170982394     
                    0          56   8.8846737552768243E-002   55.902809170982394     
                    0          57   8.8846737552768243E-002   56.902809170982394     
                    0          58   8.8846737552768243E-002   57.902809170982394     
